,Y,X
127,-108,484.705
128,-108,484.705
129,-107,371.444
130,-96,260.972
131,-96,260.972
132,-105,393.622
133,-105,393.622
134,-104,529.126
135,-104,529.126
136,-98,151.975
137,-98,151.975
138,-107,589.212
139,-107,589.212
140,-95,436.895
141,-112,466.54699999999997
142,-112,466.54699999999997
143,-82,70.759
144,-82,70.759
145,-107,295.883
146,-96,223.196
147,-105,484.41499999999996
148,-105,484.41499999999996
149,-96,260.661
150,-96,260.661
151,-102,393.327
152,-102,393.327
153,-103,528.842
154,-103,528.842
155,-99,151.67600000000002
156,-99,151.67600000000002
157,-107,588.9029999999999
158,-107,588.9029999999999
159,-96,436.659
160,-96,436.659
161,-109,466.233
162,-82,70.94300000000001
163,-82,70.94300000000001
164,-108,295.69
165,-96,223.34
166,-105,484.265
167,-105,484.265
168,-96,260.646
169,-96,260.646
170,-104,393.36199999999997
171,-104,393.36199999999997
172,-104,528.898
173,-104,528.898
174,-100,151.542
175,-100,151.542
176,-108,588.897
177,-108,588.897
178,-96,436.45
179,-96,436.45
180,-106,466.189
181,-106,466.189
182,-111,295.586
183,-96,260.546
184,-96,260.546
185,-105,393.27299999999997
186,-105,393.27299999999997
187,-103,528.815
188,-103,528.815
189,-100,151.43200000000002
190,-100,151.43200000000002
191,-96,223.289
192,-105,484.15500000000003
193,-105,484.15500000000003
194,-108,466.08500000000004
195,-108,466.08500000000004
196,-83,70.91300000000001
197,-83,70.91300000000001
198,-109,588.799
199,-109,588.799
200,-97,436.351
201,-97,436.351
202,-105,528.785
203,-105,528.785
204,-100,151.388
205,-100,151.388
206,-96,223.273
207,-107,484.11199999999997
208,-107,484.11199999999997
209,-108,371.272
210,-96,260.509
211,-96,260.509
212,-104,393.241
213,-104,393.241
214,-83,70.905
215,-83,70.905
216,-107,588.763
217,-107,588.763
218,-96,436.31
219,-96,436.31
220,-107,466.04499999999996
221,-107,466.04499999999996
222,-96,223.256
223,-107,484.08099999999996
224,-107,484.08099999999996
225,-107,371.25399999999996
226,-95,260.47999999999996
227,-95,260.47999999999996
228,-102,393.215
229,-102,393.215
230,-104,528.76
231,-104,528.76
232,-82,70.894
233,-82,70.894
234,-109,588.7339999999999
235,-109,588.7339999999999
236,-96,436.28299999999996
237,-96,436.28299999999996
238,-109,466.015
239,-109,466.015
240,-108,295.539
241,-108,295.539
242,-96,223.28300000000002
243,-106,484.10999999999996
244,-106,484.10999999999996
245,-96,260.514
246,-96,260.514
247,-103,393.248
248,-103,393.248
249,-106,528.793
250,-106,528.793
251,-100,151.387
252,-82,70.91699999999999
253,-82,70.91699999999999
254,-96,436.30400000000003
255,-96,436.30400000000003
256,-107,466.048
257,-107,466.048
258,-108,588.7679999999999
259,-108,588.7679999999999
260,-109,670.082
261,-109,670.082
262,-109,295.509
263,-97,223.279
264,-108,484.08
265,-108,484.08
266,-95,260.492
267,-95,260.492
268,-103,393.231
269,-103,393.231
270,-107,528.778
271,-107,528.778
272,-96,151.358
273,-96,151.358
274,-96,436.274
275,-96,436.274
276,-101,466.02500000000003
277,-101,466.02500000000003
278,-108,588.7470000000001
279,-108,588.7470000000001
280,-111,668.129
281,-111,668.129
282,-108,293.88
283,-108,293.88
284,-96,258.579
285,-96,258.579
286,-107,527.048
287,-107,527.048
288,-98,149.482
289,-98,149.482
290,-99,222.00400000000002
291,-105,482.251
292,-105,482.251
293,-104,391.431
294,-104,391.431
295,-81,69.988
296,-81,69.988
297,-96,434.758
298,-96,434.758
299,-103,464.078
300,-103,464.078
301,-106,586.8480000000001
302,-106,586.8480000000001
303,-104,526.944
304,-104,526.944
305,-108,668.085
306,-108,668.085
307,-107,482.269
308,-107,482.269
309,-96,258.51099999999997
310,-96,258.51099999999997
311,-103,391.337
312,-103,391.337
313,-84,69.836
314,-84,69.836
315,-95,434.82500000000005
316,-95,434.82500000000005
317,-102,464.02700000000004
318,-102,464.02700000000004
319,-107,586.776
320,-107,586.776
321,-108,665.116
322,-108,665.116
323,-110,291.452
324,-110,291.452
325,-98,219.95899999999997
326,-95,255.606
327,-95,255.606
328,-105,388.61
329,-105,388.61
330,-102,524.3259999999999
331,-102,524.3259999999999
332,-93,146.635
333,-93,146.635
334,-78,68.52
335,-78,68.52
336,-92,432.515
337,-92,432.515
338,-99,461.069
339,-99,461.069
340,-108,659.378
341,-108,659.378
342,-106,286.707
343,-106,286.707
344,-94,216.318
345,-100,249.99099999999999
346,-100,249.99099999999999
347,-102,383.338
348,-102,383.338
349,-101,519.261
350,-101,519.261
351,-90,141.147
352,-90,141.147
353,-83,66.247
354,-83,66.247
355,-88,428.09799999999996
356,-88,428.09799999999996
357,-96,455.353
358,-96,455.353
359,-107,578.321
360,-107,578.321
361,-109,653.409
362,-109,653.409
363,-100,281.236
364,-100,281.236
365,-96,213.35000000000002
366,-97,468.16799999999995
367,-97,468.16799999999995
368,-93,244.323
369,-93,244.323
370,-96,378.213
371,-96,378.213
372,-103,514.422
373,-93,135.132
374,-93,135.132
375,-95,422.899
376,-95,422.899
377,-97,449.458
378,-97,449.458
379,-108,647.691
380,-108,647.691
381,-98,239.113
382,-93,128.996
383,-93,128.996
384,-102,275.353
385,-102,275.353
386,-97,211.476
387,-96,462.036
388,-96,462.036
389,-100,373.73400000000004
390,-100,373.73400000000004
391,-84,65.839
392,-84,65.839
393,-96,417.199
394,-102,443.877
395,-102,443.877
396,-109,507.552
397,-109,507.552
398,-108,642.798
399,-108,642.798
400,-102,269.26800000000003
401,-102,269.26800000000003
402,-92,211.35000000000002
403,-108,357.299
404,-92,235.025
405,-92,235.025
406,-96,370.581
407,-96,370.581
408,-88,123.154
409,-88,123.154
410,-100,439.212
411,-100,439.212
412,-108,636.753
413,-108,636.753
414,-101,261.488
415,-101,261.488
416,-97,448.58
417,-97,448.58
418,-96,230.15
419,-96,230.15
420,-102,366.911
421,-102,366.911
422,-98,504.394
423,-98,504.394
424,-93,115.82000000000001
425,-93,115.82000000000001
426,-109,319.533
427,-109,319.533
428,-83,72.684
429,-83,72.684
430,-99,433.49199999999996
431,-99,433.49199999999996
432,-102,558.685
433,-102,558.685
434,-98,403.40700000000004
435,-98,403.40700000000004
436,-103,255.36100000000002
437,-91,212.328
438,-98,442.693
439,-98,442.693
440,-102,356.598
441,-102,226.50500000000002
442,-102,226.50500000000002
443,-104,364.199
444,-104,364.199
445,-100,502.07
446,-100,502.07
447,-100,110.122
448,-100,110.122
449,-83,76.473
450,-83,76.473
451,-99,429.101
452,-99,429.101
453,-107,554.972
454,-107,554.972
455,-96,397.294
456,-96,397.294
457,-108,627.514
458,-106,249.286
459,-106,249.286
460,-101,436.879
461,-101,436.879
462,-105,356.57899999999995
463,-90,223.047
464,-90,223.047
465,-96,361.649
466,-96,361.649
467,-94,499.88500000000005
468,-94,499.88500000000005
469,-85,104.544
470,-85,104.544
471,-81,80.56
472,-81,80.56
473,-84,213.15300000000002
474,-97,424.832
475,-97,424.832
476,-92,391.228
477,-92,391.228
478,-108,622.1569999999999
479,-108,622.1569999999999
480,-104,496.649
481,-104,496.649
482,-93,98.485
483,-93,98.485
484,-102,243.12900000000002
485,-102,243.12900000000002
486,-88,213.004
487,-102,430.681
488,-102,430.681
489,-111,355.49199999999996
490,-90,218.694
491,-90,218.694
492,-99,358.09000000000003
493,-99,358.09000000000003
494,-80,84.122
495,-80,84.122
496,-100,419.73
497,-100,419.73
498,-108,546.855
499,-108,546.855
500,-96,385.195
501,-96,385.195
502,-108,238.876
503,-108,238.876
504,-86,212.395
505,-100,426.23
506,-100,426.23
507,-102,354.18100000000004
508,-90,215.221
509,-90,215.221
510,-99,355.107
511,-99,355.107
512,-108,493.86600000000004
513,-108,493.86600000000004
514,-83,94.059
515,-83,94.059
516,-84,86.348
517,-84,86.348
518,-102,415.783
519,-102,415.783
520,-91,381.089
521,-91,381.089
522,-97,223.539
523,-92,211.85999999999999
524,-102,410.383
525,-102,410.383
526,-102,350.797
527,-92,203.776
528,-92,203.776
529,-94,345.441
530,-94,345.441
531,-96,484.88100000000003
532,-96,484.88100000000003
533,-79,78.473
534,-79,78.473
535,-103,283.308
536,-103,283.308
537,-85,96.21300000000001
538,-85,96.21300000000001
539,-108,492.921
540,-96,402.26
541,-96,402.26
542,-97,531.059
543,-97,531.059
544,-91,366.203
545,-91,366.203
546,-89,214.451
547,-103,377.442
548,-98,345.914
549,-92,182.054
550,-92,182.054
551,-93,326.834
552,-93,326.834
553,-67,46.631
554,-67,46.631
555,-80,120.823
556,-80,120.823
557,-109,461.557
558,-103,374.694
559,-103,374.694
560,-107,344.265
561,-99,167.623
562,-99,167.623
563,-66,23.893
564,-66,23.893
565,-104,437.14300000000003
566,-94,167.556
567,-94,167.556
568,-86,219.954
569,-92,351.625
570,-92,351.625
571,-100,313.916
572,-100,313.916
573,-82,142.495
574,-82,142.495
575,-105,353.743
576,-105,353.743
577,-86,311.89
578,-86,311.89
579,-104,441.85999999999996
580,-104,441.85999999999996
581,-87,9.762
582,-87,9.762
583,-86,214.915
584,-88,340.331
585,-88,340.331
586,-91,154.526
587,-91,154.526
588,-96,301.014
589,-96,301.014
590,-102,213.84900000000002
591,-102,213.84900000000002
592,-77,148.338
593,-77,148.338
594,-108,423.744
595,-89,160.669
596,-105,339.584
597,-105,339.584
598,-104,473.556
599,-104,473.556
600,-92,305.64000000000004
601,-92,305.64000000000004
602,-87,209.506
603,-97,338.097
604,-97,338.097
605,-97,147.696
606,-97,147.696
607,-101,294.153
608,-101,294.153
609,-102,434.999
610,-102,434.999
611,-88,4.749
612,-88,4.749
613,-76,147.783
614,-76,147.783
615,-89,161.528
616,-106,333.866
617,-106,333.866
618,-102,467.346
619,-102,467.346
620,-95,306.659
621,-95,306.659
622,-85,200.207
623,-101,338.192
624,-101,338.192
625,-107,318.853
626,-94,138.91899999999998
627,-94,138.91899999999998
628,-101,285.186
629,-101,285.186
630,-104,426.02
631,-104,426.02
632,-79,10.773
633,-79,10.773
634,-76,144.46200000000002
635,-76,144.46200000000002
636,-89,166.209
637,-106,327.889
638,-106,327.889
639,-102,460.252
640,-102,460.252
641,-95,311.34099999999995
642,-95,311.34099999999995
643,-84,200.219
644,-99,338.044
645,-97,138.803
646,-97,138.803
647,-99,285.076
648,-99,285.076
649,-102,425.91
650,-102,425.91
651,-83,10.751
652,-83,10.751
653,-75,144.59
654,-75,144.59
655,-89,166.103
656,-101,460.112
657,-101,460.112
658,-96,311.233
659,-96,311.233
660,-84,137.972
661,-84,137.972
662,-97,425.068
663,-97,425.068
664,-90,11.421000000000001
665,-90,11.421000000000001
666,-85,199.53799999999998
667,-103,337.843
668,-103,337.843
669,-94,284.236
670,-94,284.236
671,-76,144.55599999999998
672,-76,144.55599999999998
673,-97,166.319
674,-100,327.073
675,-100,327.073
676,-100,459.371
677,-96,311.438
678,-96,311.438
679,-102,416.598
680,-84,191.35399999999998
681,-104,337.579
682,-104,337.579
683,-99,308.84299999999996
684,-93,129.761
685,-93,129.761
686,-96,275.794
687,-73,20.075
688,-73,20.075
689,-107,203.484
690,-107,203.484
691,-76,142.743
692,-76,142.743
693,-96,170.516
694,-96,170.516
695,-102,321.264
696,-102,321.264
697,-100,452.518
698,-100,452.518
699,-90,315.419
700,-90,315.419
701,-85,183.23700000000002
702,-96,299.466
703,-97,121.219
704,-97,121.219
705,-95,266.953
706,-95,266.953
707,-107,407.716
708,-107,407.716
709,-79,29.270999999999997
710,-73,141.927
711,-73,141.927
712,-102,174.858
713,-104,315.083
714,-104,315.083
715,-87,319.35
716,-87,319.35
717,-89,176.91799999999998
718,-105,334.113
719,-105,334.113
720,-97,290.67199999999997
721,-92,111.58800000000001
722,-92,111.58800000000001
723,-94,257.19599999999997
724,-94,257.19599999999997
725,-101,397.946
726,-101,397.946
727,-85,38.167
728,-85,38.167
729,-107,195.344
730,-107,195.344
731,-73,144.55100000000002
732,-73,144.55100000000002
733,-103,177.144
734,-95,306.947
735,-95,306.947
736,-100,436.27
737,-100,436.27
738,-86,320.956
739,-86,320.956
740,-82,171.72799999999998
741,-108,331.099
742,-96,282.788
743,-93,102.578
744,-93,102.578
745,-98,248.096
746,-98,248.096
747,-106,388.841
748,-106,388.841
749,-89,46.608999999999995
750,-89,46.608999999999995
751,-77,147.976
752,-77,147.976
753,-107,502.16400000000004
754,-107,502.16400000000004
755,-112,179.264
756,-105,299.206
757,-105,299.206
758,-90,322.239
759,-90,322.239
760,-101,427.785
761,-101,427.785
762,-108,374.025
763,-108,374.025
764,-101,61.042
765,-101,61.042
766,-109,327.599
767,-109,327.599
768,-94,269.588
769,-91,88.10900000000001
770,-91,88.10900000000001
771,-101,233.307
772,-101,233.307
773,-108,183.90400000000002
774,-108,183.90400000000002
775,-82,153.703
776,-82,153.703
777,-106,287.301
778,-106,287.301
779,-89,325.815
780,-89,325.815
781,-99,253.563
782,-94,71.534
783,-94,71.534
784,-102,215.916
785,-102,215.916
786,-106,356.56100000000004
787,-106,356.56100000000004
788,-90,78.596
789,-90,78.596
790,-76,160.992
791,-76,160.992
792,-91,153.17600000000002
793,-106,274.31600000000003
794,-106,274.31600000000003
795,-111,399.149
796,-111,399.149
797,-104,332.01599999999996
798,-104,332.01599999999996
799,-99,253.694
800,-94,71.56800000000001
801,-94,71.56800000000001
802,-102,215.978
803,-102,215.978
804,-105,356.627
805,-105,356.627
806,-90,78.496
807,-90,78.496
808,-78,161.059
809,-78,161.059
810,-84,153.32399999999998
811,-103,274.296
812,-103,274.296
813,-102,331.872
814,-102,331.872
815,-96,70.15100000000001
816,-96,70.15100000000001
817,-93,214.43200000000002
818,-93,214.43200000000002
819,-104,355.068
820,-104,355.068
821,-88,80.11200000000001
822,-88,80.11200000000001
823,-77,161.659
824,-77,161.659
825,-103,478.077
826,-103,478.077
827,-84,152.35000000000002
828,-92,273.25300000000004
829,-92,273.25300000000004
830,-99,397.871
831,-99,397.871
832,-102,332.62399999999997
833,-102,332.62399999999997
834,-78,64.128
835,-78,64.128
836,-96,207.898
837,-96,207.898
838,-108,348.494
839,-108,348.494
840,-102,86.787
841,-102,86.787
842,-78,164.743
843,-78,164.743
844,-74,148.857
845,-102,392.252
846,-102,392.252
847,-105,335.355
848,-105,335.355
849,-106,321.215
850,-106,321.215
851,-100,114.106
852,-100,114.106
853,-75,40.431000000000004
854,-75,40.431000000000004
855,-96,180.781
856,-96,180.781
857,-80,180.885
858,-80,180.885
859,-72,138.68800000000002
860,-100,368.56600000000003
861,-100,368.56600000000003
862,-105,346.154
863,-91,249.183
864,-91,249.183
865,-96,169.713
866,-96,169.713
867,-104,310.084
868,-104,310.084
869,-68,32.150999999999996
870,-68,32.150999999999996
871,-94,125.157
872,-94,125.157
873,-85,188.602
874,-85,188.602
875,-106,447.501
876,-106,447.501
877,-73,136.493
878,-98,358.81600000000003
879,-98,358.81600000000003
880,-109,350.554
881,-109,350.554
882,-92,241.32899999999998
883,-92,241.32899999999998
884,-91,162.17999999999998
885,-91,162.17999999999998
886,-99,302.528
887,-99,302.528
888,-66,27.329
889,-66,27.329
890,-95,132.564
891,-95,132.564
892,-85,194.326
893,-85,194.326
894,-73,135.982
895,-93,207.74699999999999
896,-111,353.266
897,-111,353.266
898,-100,235.833
899,-100,235.833
900,-93,283.589
901,-93,283.589
902,-84,151.078
903,-84,151.078
904,-102,209.514
905,-102,209.514
906,-90,137.11599999999999
907,-86,194.516
908,-95,334.971
909,-95,334.971
910,-81,55.291
911,-81,55.291
912,-90,199.05100000000002
913,-90,199.05100000000002
914,-82,93.742
915,-82,93.742
916,-101,253.751
917,-101,253.751
918,-82,155.768
919,-105,289.224
920,-105,289.224
921,-87,187.046
922,-87,187.046
923,-100,222.26399999999998
924,-100,222.26399999999998
925,-91,210.75
926,-91,210.75
927,-84,81.616
928,-84,81.616
929,-81,66.266
930,-81,66.266
931,-101,265.361
932,-101,265.361
933,-83,163.267
934,-92,165.956
935,-96,277.694
936,-96,277.694
937,-84,178.573
938,-84,178.573
939,-70,79.78
940,-70,79.78
941,-89,220.474
942,-89,220.474
943,-94,67.83699999999999
944,-94,67.83699999999999
945,-94,212.46
946,-94,212.46
947,-105,379.426
948,-105,379.426
949,-95,164.93099999999998
950,-99,275.678
951,-99,275.678
952,-78,176.85999999999999
953,-78,176.85999999999999
954,-72,45.35
955,-72,45.35
956,-89,184.977
957,-89,184.977
958,-99,103.062
959,-99,103.062
960,-97,248.16299999999998
961,-97,248.16299999999998
962,-91,198.41400000000002
963,-82,170.412
964,-94,235.92499999999998
965,-94,235.92499999999998
966,-73,145.794
967,-73,145.794
968,-79,150.79899999999998
969,-79,150.79899999999998
970,-77,31.571
971,-77,31.571
972,-96,348.777
973,-96,348.777
974,-88,235.322
975,-90,184.417
976,-89,194.919
977,-89,194.919
978,-71,119.34
979,-71,119.34
980,-79,119.478
981,-79,119.478
982,-110,327.789
983,-110,327.789
984,-80,60.278
985,-80,60.278
986,-98,392.801
987,-98,392.801
988,-95,275.897
989,-90,151.698
990,-90,151.698
991,-75,103.037
992,-75,103.037
993,-73,117.828
994,-73,117.828
995,-108,187.106
996,-108,187.106
997,-90,61.757
998,-90,61.757
999,-104,394.772
1000,-104,394.772
1001,-101,271.286
1002,-96,277.579
1003,-86,149.867
1004,-86,149.867
1005,-77,103.207
1006,-77,103.207
1007,-106,231.849
1008,-106,231.849
1009,-95,102.118
1010,-95,102.118
1011,-107,439.313
1012,-107,439.313
1013,-99,240.91299999999998
1014,-99,240.91299999999998
1015,-95,318.564
1016,-87,235.039
1017,-84,108.237
1018,-84,108.237
1019,-75,109.523
1020,-75,109.523
1021,-90,117.58200000000001
1022,-90,117.58200000000001
1023,-103,389.415
1024,-103,389.415
1025,-98,230.575
1026,-98,230.575
1027,-97,333.737
1028,-90,246.512
1029,-105,247.75900000000001
1030,-105,247.75900000000001
1031,-84,93.72900000000001
1032,-84,93.72900000000001
1033,-78,115.27600000000001
1034,-78,115.27600000000001
1035,-102,121.73299999999999
1036,-102,121.73299999999999
1037,-77,88.791
1038,-77,88.791
1039,-100,393.511
1040,-100,393.511
1041,-101,459.582
1042,-101,459.582
1043,-83,227.84099999999998
1044,-83,227.84099999999998
1045,-87,249.726
1046,-103,251.952
1047,-103,251.952
1048,-84,116.995
1049,-84,116.995
1050,-68,89.91300000000001
1051,-68,89.91300000000001
1052,-91,438.671
1053,-91,438.671
1054,-94,200.25
1055,-94,200.25
1056,-91,506.557
1057,-91,506.557
1058,-93,383.308
1059,-110,347.963
1060,-110,347.963
1061,-94,287.637
1062,-100,298.207
1063,-100,298.207
1064,-98,168.086
1065,-98,168.086
1066,-66,51.651
1067,-77,142.381
1068,-77,142.381
1069,-91,533.0780000000001
1070,-91,533.0780000000001
1071,-91,463.071
1072,-99,183.90200000000002
1073,-99,183.90200000000002
1074,-90,410.065
1075,-90,312.428
1076,-97,323.624
1077,-97,323.624
1078,-95,194.879
1079,-95,194.879
1080,-103,115.415
1081,-103,115.415
1082,-66,34.972
1083,-66,34.972
1084,-112,496.50600000000003
1085,-112,496.50600000000003
1086,-77,157.895
1087,-77,157.895
1088,-91,468.028
1089,-91,468.028
1090,-90,540.121
1091,-90,540.121
1092,-88,174.63799999999998
1093,-88,174.63799999999998
1094,-87,418.33500000000004
1095,-83,321.93699999999995
1096,-98,329.46799999999996
1097,-98,329.46799999999996
1098,-96,202.701
1099,-96,202.701
1100,-81,125.17800000000001
1101,-81,125.17800000000001
1102,-82,26.984
1103,-82,26.984
1104,-79,158.703
1105,-79,158.703
1106,-91,469.721
1107,-91,469.721
1108,-95,542.473
1109,-95,542.473
1110,-81,171.64399999999998
1111,-81,171.64399999999998
1112,-89,421.076
1113,-84,325.058
1114,-105,331.455
1115,-105,331.455
1116,-90,205.321
1117,-90,205.321
1118,-85,128.363
1119,-85,128.363
1120,-72,24.703
1121,-72,24.703
1122,-84,159.14600000000002
1123,-84,159.14600000000002
1124,-95,467.218
1125,-95,467.218
1126,-81,145.457
1127,-81,145.457
1128,-84,342.621
1129,-108,332.40999999999997
1130,-108,332.40999999999997
1131,-93,152.691
1132,-84,547.172
1133,-84,547.172
1134,-88,431.24800000000005
1135,-84,214.634
1136,-84,214.634
1137,-86,4.883
1138,-86,4.883
1139,-84,147.10899999999998
1140,-84,147.10899999999998
1141,-79,176.122
1142,-79,176.122
1143,-104,548.8
1144,-104,548.8
1145,-79,122.16499999999999
1146,-79,122.16499999999999
1147,-93,438.79200000000003
1148,-104,308.44
1149,-104,308.44
1150,-82,358.079
1151,-93,222.938
1152,-93,222.938
1153,-66,30.688
1154,-66,30.688
1155,-110,455.61600000000004
1156,-110,455.61600000000004
1157,-86,135.23499999999999
1158,-86,135.23499999999999
1159,-87,543.6990000000001
1160,-87,543.6990000000001
1161,-82,124.58500000000001
1162,-82,124.58500000000001
1163,-84,434.124
1164,-80,354.42600000000004
1165,-103,325.98
1166,-103,325.98
1167,-87,218.43099999999998
1168,-87,218.43099999999998
1169,-76,174.411
1170,-76,174.411
1171,-99,456.575
1172,-99,456.575
1173,-84,31.374
1174,-84,31.374
1175,-89,130.03
1176,-89,130.03
1177,-83,519.181
1178,-83,519.181
1179,-83,136.04
1180,-83,136.04
1181,-87,412.861
1182,-84,339.78799999999995
1183,-106,300.628
1184,-106,300.628
1185,-83,198.717
1186,-83,198.717
1187,-79,172.078
1188,-79,172.078
1189,-102,430.02299999999997
1190,-102,430.02299999999997
1191,-84,48.114
1192,-84,48.114
1193,-85,103.093
1194,-85,103.093
1195,-84,510.90899999999993
1196,-84,510.90899999999993
1197,-79,139.247
1198,-79,139.247
1199,-92,406.608
1200,-84,337.04200000000003
1201,-101,291.845
1202,-101,291.845
1203,-90,193.666
1204,-90,193.666
1205,-85,175.27
1206,-85,175.27
1207,-101,420.155
1208,-101,420.155
1209,-91,58.458000000000006
1210,-91,58.458000000000006
1211,-76,92.454
1212,-76,92.454
1213,-92,137.91500000000002
1214,-92,137.91500000000002
1215,-107,291.174
1216,-107,291.174
1217,-85,178.42
1218,-85,178.42
1219,-88,510.478
1220,-88,510.478
1221,-91,407.087
1222,-88,338.75100000000003
1223,-97,194.66400000000002
1224,-97,194.66400000000002
1225,-84,61.799
1226,-84,61.799
1227,-93,90.517
1228,-93,90.517
1229,-84,194.359
1230,-84,194.359
1231,-106,133.773
1232,-88,132.77800000000002
1233,-88,132.77800000000002
1234,-87,409.721
1235,-110,252.828
1236,-110,252.828
1237,-82,347.549
1238,-95,288.224
1239,-95,288.224
1240,-84,200.354
1241,-84,200.354
1242,-86,508.44999999999993
1243,-86,508.44999999999993
1244,-90,79.018
1245,-90,79.018
1246,-97,82.301
1247,-97,82.301
1248,-109,138.902
1249,-109,138.902
1250,-91,403.486
1251,-105,244.275
1252,-105,244.275
1253,-83,344.586
1254,-105,279.902
1255,-105,279.902
1256,-89,195.906
1257,-89,195.906
1258,-85,197.15099999999998
1259,-85,197.15099999999998
1260,-102,500.33000000000004
1261,-102,500.33000000000004
1262,-86,87.854
1263,-86,87.854
1264,-103,72.881
1265,-103,72.881
1266,-106,124.27000000000001
1267,-103,145.403
1268,-103,145.403
1269,-88,397.553
1270,-107,235.24900000000002
1271,-107,235.24900000000002
1272,-82,342.253
1273,-99,271.663
1274,-99,271.663
1275,-86,192.177
1276,-86,192.177
1277,-85,201.0
1278,-85,201.0
1279,-90,492.255
1280,-90,492.255
1281,-87,97.518
1282,-87,97.518
1283,-101,124.399
1284,-86,145.41299999999998
1285,-86,145.41299999999998
1286,-87,397.528
1287,-84,342.18
1288,-90,271.67900000000003
1289,-90,271.67900000000003
1290,-80,192.119
1291,-80,192.119
1292,-89,200.87199999999999
1293,-89,200.87199999999999
1294,-83,492.269
1295,-83,492.269
1296,-82,63.583
1297,-82,63.583
1298,-103,97.388
1299,-103,97.388
1300,-83,117.598
1301,-101,146.991
1302,-101,146.991
1303,-88,207.695
1304,-88,207.695
1305,-97,346.841
1306,-97,346.841
1307,-93,397.159
1308,-101,226.937
1309,-101,226.937
1310,-102,344.954
1311,-107,268.894
1312,-107,268.894
1313,-77,193.936
1314,-77,193.936
1315,-84,489.586
1316,-84,489.586
1317,-105,370.35200000000003
1318,-105,370.35200000000003
1319,-70,59.877
1320,-70,59.877
1321,-77,86.263
1322,-104,162.941
1323,-104,162.941
1324,-89,309.76
1325,-97,398.192
1326,-87,181.553
1327,-87,181.553
1328,-92,362.822
1329,-76,209.291
1330,-76,209.291
1331,-84,246.06
1332,-84,246.06
1333,-104,170.131
1334,-104,170.131
1335,-90,477.419
1336,-90,477.419
1337,-69,59.719
1338,-69,59.719
1339,-106,150.95
1340,-106,150.95
1341,-73,81.855
1342,-96,167.976
1343,-96,167.976
1344,-83,302.097
1345,-105,398.60200000000003
1346,-91,172.193
1347,-91,172.193
1348,-105,366.711
1349,-105,213.137
1350,-105,213.137
1351,-85,254.06699999999998
1352,-89,163.73299999999998
1353,-89,163.73299999999998
1354,-90,474.966
1355,-90,474.966
1356,-101,316.43
1357,-101,316.43
1358,-96,63.462
1359,-96,63.462
1360,-99,79.238
1361,-87,293.585
1362,-75,162.576
1363,-75,162.576
1364,-106,369.996
1365,-108,261.954
1366,-108,261.954
1367,-103,156.562
1368,-103,156.562
1369,-89,306.606
1370,-89,306.606
1371,-87,85.532
1372,-100,253.48700000000002
