,Y,X
6292,-104,540.2909999999999
6293,-104,540.2909999999999
6294,-102,641.5490000000001
6295,-102,641.5490000000001
6296,-108,934.1800000000001
6297,-108,934.1800000000001
6298,-109,995.703
6299,-109,995.703
6300,-108,479.194
6301,-108,479.194
6302,-104,246.484
6303,-104,246.484
6304,-108,736.68
6305,-108,736.68
6306,-93,540.89
6307,-97,331.103
6308,-101,35.977000000000004
6309,-101,35.977000000000004
6310,-107,794.193
6311,-107,794.193
6312,-108,963.769
6313,-107,666.869
6314,-107,666.869
6315,-106,161.616
6316,-106,161.616
6317,-102,476.397
6318,-102,476.397
6319,-107,812.6
6320,-107,812.6
6321,-102,485.05199999999996
6322,-102,485.05199999999996
6323,-106,334.068
6324,-106,334.068
6325,-106,431.645
6326,-106,431.645
6327,-95,356.46099999999996
6328,-95,356.46099999999996
6329,-97,352.609
6330,-97,352.609
6331,-100,227.698
6332,-100,227.698
6333,-106,949.172
6334,-106,949.172
6335,-106,532.1550000000001
6336,-106,532.1550000000001
6337,-112,939.442
6338,-112,939.442
6339,-106,994.463
6340,-106,994.463
6341,-103,468.24100000000004
6342,-103,468.24100000000004
6343,-94,187.56900000000002
6344,-94,187.56900000000002
6345,-108,258.799
6346,-108,258.799
6347,-96,537.9110000000001
6348,-96,537.9110000000001
6349,-100,336.109
6350,-93,46.119
6351,-93,46.119
6352,-110,796.582
6353,-110,796.582
6354,-107,665.841
6355,-107,665.841
6356,-102,481.143
6357,-102,481.143
6358,-109,797.048
6359,-109,797.048
6360,-110,827.615
6361,-110,827.615
6362,-109,812.914
6363,-109,812.914
6364,-103,492.113
6365,-103,492.113
6366,-97,345.638
6367,-97,345.638
6368,-99,341.265
6369,-99,341.265
6370,-98,216.097
6371,-98,216.097
6372,-109,520.516
6373,-109,520.516
6374,-105,634.212
6375,-105,634.212
6376,-103,457.425
6377,-103,457.425
6378,-96,180.47199999999998
6379,-96,180.47199999999998
6380,-105,853.548
6381,-109,721.08
6382,-97,526.558
6383,-97,526.558
6384,-97,328.24399999999997
6385,-92,44.982
6386,-92,44.982
6387,-109,787.0899999999999
6388,-109,787.0899999999999
6389,-108,654.9939999999999
6390,-108,654.9939999999999
6391,-104,473.025
6392,-104,473.025
6393,-107,789.208
6394,-107,789.208
6395,-109,802.5210000000001
6396,-109,802.5210000000001
6397,-105,203.351
6398,-105,203.351
6399,-103,401.37
6400,-103,401.37
6401,-101,187.452
6402,-101,187.452
6403,-102,340.968
6404,-102,340.968
6405,-106,333.953
6406,-89,63.108
6407,-89,63.108
6408,-92,99.725
6409,-92,99.725
6410,-96,397.484
6411,-96,397.484
6412,-105,533.7800000000001
6413,-105,533.7800000000001
6414,-105,553.1310000000001
6415,-105,553.1310000000001
6416,-105,397.26800000000003
6417,-105,397.26800000000003
6418,-98,373.726
6419,-98,373.726
6420,-89,225.024
6421,-84,134.767
6422,-84,134.767
6423,-96,254.15900000000002
6424,-96,254.15900000000002
6425,-82,105.088
6426,-82,105.088
6427,-96,117.995
6428,-94,342.055
6429,-94,342.055
6430,-109,328.952
6431,-109,328.952
6432,-105,568.977
6433,-105,568.977
6434,-109,416.132
6435,-109,416.132
6436,-92,353.322
6437,-96,234.197
6438,-96,234.197
6439,-101,452.861
6440,-101,452.861
6441,-99,588.327
6442,-99,588.327
6443,-102,668.879
6444,-102,668.879
6445,-97,397.69
6446,-97,397.69
6447,-103,532.135
6448,-104,549.8929999999999
6449,-104,549.8929999999999
6450,-103,495.947
6451,-103,495.947
6452,-103,391.904
6453,-98,371.724
6454,-98,371.724
6455,-89,223.713
6456,-85,137.262
6457,-85,137.262
6458,-96,249.048
6459,-96,249.048
6460,-83,101.00099999999999
6461,-83,101.00099999999999
6462,-91,113.48
6463,-94,345.011
6464,-94,345.011
6465,-107,571.8879999999999
6466,-107,571.8879999999999
6467,-92,298.99399999999997
6468,-93,352.779
6469,-94,231.309
6470,-94,231.309
6471,-102,456.904
6472,-102,456.904
6473,-101,589.5
6474,-101,589.5
6475,-100,671.111
6476,-100,671.111
6477,-105,223.138
6478,-105,223.138
6479,-102,518.212
6480,-99,348.48400000000004
6481,-99,348.48400000000004
6482,-96,351.784
6483,-96,351.784
6484,-91,224.682
6485,-86,161.53400000000002
6486,-86,161.53400000000002
6487,-90,209.66000000000003
6488,-90,209.66000000000003
6489,-102,230.043
6490,-102,230.043
6491,-84,81.439
6492,-84,81.439
6493,-93,473.64
6494,-93,473.64
6495,-83,75.864
6496,-92,368.67100000000005
6497,-108,593.9179999999999
6498,-108,593.9179999999999
6499,-91,279.882
6500,-109,374.861
6501,-109,374.861
6502,-93,358.194
6503,-93,205.396
6504,-93,205.396
6505,-105,489.505
6506,-105,489.505
6507,-99,596.0600000000001
6508,-99,596.0600000000001
6509,-102,686.778
6510,-102,686.778
6511,-108,435.809
6512,-108,435.809
6513,-109,327.298
6514,-109,327.298
6515,-97,396.92499999999995
6516,-97,396.92499999999995
6517,-102,514.278
6518,-102,514.278
6519,-95,334.134
6520,-95,334.134
6521,-101,338.079
6522,-101,338.079
6523,-100,235.717
6524,-85,170.693
6525,-103,167.138
6526,-103,167.138
6527,-89,199.286
6528,-89,199.286
6529,-86,88.908
6530,-86,88.908
6531,-105,419.918
6532,-93,474.24300000000005
6533,-90,58.458000000000006
6534,-90,374.913
6535,-90,374.913
6536,-109,257.83099999999996
6537,-109,257.83099999999996
6538,-107,598.549
6539,-107,598.549
6540,-93,281.005
6541,-101,369.809
6542,-96,190.252
6543,-96,190.252
6544,-102,499.761
6545,-102,499.761
6546,-98,593.285
6547,-98,593.285
6548,-108,624.4849999999999
6549,-108,624.4849999999999
6550,-100,688.1129999999999
6551,-100,688.1129999999999
6552,-106,452.11899999999997
6553,-106,452.11899999999997
6554,-107,306.676
6555,-107,306.676
6556,-99,391.50800000000004
6557,-109,500.88200000000006
6558,-109,500.88200000000006
6559,-90,325.261
6560,-92,107.906
6561,-92,107.906
6562,-104,211.241
6563,-104,211.241
6564,-98,284.16400000000004
6565,-98,284.16400000000004
6566,-94,310.72499999999997
6567,-94,310.72499999999997
6568,-84,181.31900000000002
6569,-84,181.31900000000002
6570,-92,382.003
6571,-89,54.559999999999995
6572,-88,292.481
6573,-88,292.481
6574,-107,511.34000000000003
6575,-97,375.41799999999995
6576,-93,458.45399999999995
6577,-93,116.855
6578,-93,116.855
6579,-98,498.888
6580,-98,498.888
6581,-96,297.173
6582,-96,297.173
6583,-105,417.251
6584,-105,417.251
6585,-105,436.62600000000003
6586,-105,436.62600000000003
6587,-105,407.076
6588,-105,407.076
6589,-104,383.869
6590,-104,383.869
6591,-106,288.52
6592,-106,288.52
6593,-104,705.356
6594,-104,705.356
6595,-101,426.32399999999996
6596,-101,426.32399999999996
6597,-107,550.264
6598,-107,550.264
6599,-108,595.653
6600,-108,595.653
6601,-87,93.514
6602,-87,93.514
6603,-87,282.617
6604,-87,282.617
6605,-98,496.06
6606,-98,496.06
6607,-106,590.508
6608,-106,590.508
6609,-106,371.228
6610,-106,371.228
6611,-101,224.252
6612,-101,224.252
6613,-96,291.983
6614,-96,291.983
6615,-107,273.857
6616,-107,273.857
6617,-95,302.13
6618,-95,302.13
6619,-84,181.915
6620,-84,181.915
6621,-96,497.024
6622,-96,65.78
6623,-103,503.27299999999997
6624,-97,378.538
6625,-95,456.11600000000004
6626,-100,127.75600000000001
6627,-100,127.75600000000001
6628,-100,414.658
6629,-100,414.658
6630,-106,388.536
6631,-106,388.536
6632,-97,296.474
6633,-97,296.474
6634,-110,535.906
6635,-110,535.906
6636,-107,447.37399999999997
6637,-107,447.37399999999997
6638,-102,417.599
6639,-102,417.599
6640,-100,354.811
6641,-100,354.811
6642,-101,239.573
6643,-101,239.573
6644,-96,300.625
6645,-96,300.625
6646,-108,255.431
6647,-108,255.431
6648,-96,290.541
6649,-96,290.541
6650,-83,182.297
6651,-83,182.297
6652,-96,482.686
6653,-91,372.46000000000004
6654,-91,372.46000000000004
6655,-87,272.864
6656,-87,272.864
6657,-100,495.64799999999997
6658,-105,381.141
6659,-104,335.858
6660,-104,335.858
6661,-95,451.85900000000004
6662,-102,143.4
6663,-102,143.4
6664,-96,402.07
6665,-96,402.07
6666,-101,495.26
6667,-101,495.26
6668,-96,585.8910000000001
6669,-96,585.8910000000001
6670,-107,371.676
6671,-107,371.676
6672,-98,298.73699999999997
6673,-98,298.73699999999997
6674,-102,429.43399999999997
6675,-102,429.43399999999997
6676,-80,77.126
6677,-80,77.126
6678,-103,325.608
6679,-103,325.608
6680,-95,257.47999999999996
6681,-95,257.47999999999996
6682,-98,305.765
6683,-98,305.765
6684,-104,265.741
6685,-104,265.741
6686,-91,175.536
6687,-91,175.536
6688,-92,270.341
6689,-92,270.341
6690,-106,495.87
6691,-106,495.87
6692,-103,375.867
6693,-106,365.29200000000003
6694,-106,365.29200000000003
6695,-106,436.08000000000004
6696,-103,172.546
6697,-103,172.546
6698,-96,393.158
6699,-96,393.158
6700,-109,590.935
6701,-109,590.935
6702,-102,352.514
6703,-102,352.514
6704,-109,399.93
6705,-109,399.93
6706,-108,300.485
6707,-108,300.485
6708,-107,536.774
6709,-107,536.774
6710,-102,439.664
6711,-102,439.664
6712,-101,306.931
6713,-81,64.087
6714,-81,64.087
6715,-102,279.61
6716,-102,279.61
6717,-107,144.003
6718,-107,144.003
6719,-109,300.464
6720,-109,300.464
6721,-106,301.042
6722,-106,301.042
6723,-101,190.678
6724,-101,190.678
6725,-99,92.247
6726,-99,92.247
6727,-101,310.801
6728,-101,310.801
6729,-98,243.96
6730,-98,243.96
6731,-93,239.283
6732,-93,239.283
6733,-92,433.869
6734,-101,403.86899999999997
6735,-108,419.462
6736,-108,419.462
6737,-109,385.76
6738,-109,385.76
6739,-108,346.613
6740,-108,346.613
6741,-102,325.62600000000003
6742,-102,325.62600000000003
6743,-107,510.462
6744,-94,522.778
6745,-94,522.778
6746,-105,416.89500000000004
6747,-105,416.89500000000004
6748,-106,459.163
6749,-101,233.623
6750,-101,233.623
6751,-105,263.397
6752,-105,263.397
6753,-97,231.344
6754,-97,231.344
6755,-89,229.577
6756,-89,229.577
6757,-98,126.43099999999998
6758,-98,126.43099999999998
6759,-88,89.688
6760,-102,300.244
6761,-102,300.244
6762,-106,326.728
6763,-107,382.669
6764,-107,382.669
6765,-99,388.17
6766,-92,197.732
6767,-92,197.732
6768,-110,555.669
6769,-110,555.669
6770,-104,564.025
6771,-104,564.025
6772,-104,374.644
6773,-104,374.644
6774,-105,362.125
6775,-105,362.125
6776,-108,496.15
6777,-108,496.15
6778,-100,336.16
6779,-100,336.16
6780,-104,517.231
6781,-104,517.231
6782,-97,520.891
6783,-109,401.87600000000003
6784,-109,401.87600000000003
6785,-91,257.93300000000005
6786,-102,109.673
6787,-102,109.673
6788,-103,308.948
6789,-103,308.948
6790,-97,237.154
6791,-97,237.154
6792,-107,250.19599999999997
6793,-107,250.19599999999997
6794,-96,226.40099999999998
6795,-96,226.40099999999998
6796,-87,102.515
6797,-87,102.515
6798,-95,451.398
6799,-95,451.398
6800,-85,80.536
6801,-92,343.167
6802,-92,343.167
6803,-106,569.034
6804,-106,569.034
6805,-93,302.73499999999996
6806,-95,371.391
6807,-90,201.507
6808,-90,201.507
6809,-105,462.386
6810,-105,462.386
6811,-102,576.2760000000001
6812,-102,576.2760000000001
6813,-99,663.817
6814,-99,663.817
6815,-96,379.914
6816,-96,379.914
6817,-96,344.55400000000003
6818,-96,344.55400000000003
6819,-102,518.835
6820,-102,518.835
6821,-106,528.8620000000001
6822,-106,528.8620000000001
6823,-105,376.079
6824,-105,376.079
6825,-89,239.386
6826,-86,135.233
6827,-105,212.41299999999998
6828,-105,212.41299999999998
6829,-95,258.41999999999996
6830,-95,258.41999999999996
6831,-104,117.015
6832,-104,117.015
6833,-101,440.841
6834,-101,440.841
6835,-98,258.96400000000006
6836,-98,258.96400000000006
6837,-109,313.377
6838,-93,171.346
6839,-93,171.346
6840,-100,466.445
6841,-100,466.445
6842,-109,561.355
6843,-109,561.355
6844,-105,608.819
6845,-105,608.819
6846,-110,550.626
6847,-102,654.532
6848,-102,654.532
6849,-111,331.534
6850,-111,331.534
6851,-108,569.587
6852,-108,569.587
6853,-107,316.535
6854,-107,316.535
6855,-104,487.145
6856,-108,561.082
6857,-108,561.082
6858,-104,366.174
6859,-104,366.174
6860,-109,260.946
6861,-87,137.44500000000002
6862,-87,137.44500000000002
6863,-94,189.78900000000002
6864,-94,189.78900000000002
6865,-98,233.13600000000002
6866,-98,233.13600000000002
6867,-90,276.852
6868,-90,276.852
6869,-86,150.93200000000002
6870,-86,150.93200000000002
6871,-90,307.319
6872,-90,307.319
6873,-105,256.624
6874,-105,256.624
6875,-106,530.11
6876,-106,530.11
6877,-94,348.277
6878,-94,425.379
6879,-90,150.025
6880,-90,150.025
6881,-98,526.7389999999999
6882,-98,526.7389999999999
6883,-105,619.578
6884,-105,619.578
6885,-96,327.558
6886,-96,327.558
6887,-105,469.363
6888,-105,469.363
6889,-89,292.692
6890,-89,107.922
6891,-108,210.483
6892,-108,210.483
6893,-100,266.16
6894,-100,266.16
6895,-94,405.857
6896,-94,405.857
6897,-106,335.351
6898,-106,335.351
6899,-104,435.47400000000005
6900,-104,435.47400000000005
6901,-109,546.6959999999999
6902,-109,546.6959999999999
6903,-98,290.555
6904,-98,290.555
6905,-106,567.024
6906,-106,567.024
6907,-108,396.041
6908,-108,396.041
6909,-106,355.016
6910,-106,355.016
6911,-87,139.709
6912,-87,139.709
6913,-98,414.503
6914,-88,83.15
6915,-109,291.387
6916,-109,291.387
6917,-108,531.7180000000001
6918,-108,531.7180000000001
6919,-104,340.012
6920,-103,403.951
6921,-99,426.875
6922,-99,426.875
6923,-107,540.544
6924,-107,540.544
6925,-104,569.393
6926,-104,569.393
6927,-104,626.656
6928,-104,626.656
6929,-105,379.08
6930,-105,379.08
6931,-104,375.618
6932,-104,375.618
6933,-107,346.356
6934,-107,346.356
6935,-102,531.522
6936,-102,531.522
6937,-99,408.161
6938,-99,408.161
6939,-94,273.411
6940,-84,98.541
6941,-84,98.541
6942,-105,319.512
6943,-105,319.512
6944,-96,233.71800000000002
6945,-96,233.71800000000002
6946,-92,271.882
6947,-92,271.882
6948,-94,235.65
6949,-94,235.65
6950,-104,244.408
6951,-104,244.408
6952,-102,102.453
6953,-104,543.651
6954,-104,543.651
6955,-100,326.92
6956,-96,382.72
6957,-108,209.21
6958,-108,209.21
6959,-101,559.419
6960,-101,559.419
6961,-102,641.7270000000001
6962,-102,641.7270000000001
6963,-100,367.947
6964,-100,367.947
6965,-101,409.03299999999996
6966,-101,409.03299999999996
6967,-90,253.791
6968,-83,108.628
6969,-105,244.469
6970,-105,244.469
6971,-97,269.0
6972,-97,269.0
6973,-96,218.932
6974,-96,218.932
6975,-101,432.23
6976,-101,432.23
6977,-107,346.177
6978,-107,346.177
6979,-97,219.413
6980,-97,219.413
6981,-88,129.549
6982,-88,129.549
6983,-105,230.878
6984,-105,230.878
6985,-103,569.028
6986,-103,569.028
6987,-100,646.999
6988,-100,646.999
6989,-91,245.51500000000001
6990,-88,112.887
6991,-88,112.887
6992,-104,277.999
6993,-104,277.999
6994,-100,393.71299999999997
6995,-97,437.955
6996,-97,437.955
6997,-102,124.949
6998,-101,545.8420000000001
6999,-101,545.8420000000001
7000,-94,326.046
7001,-96,371.65700000000004
7002,-103,381.22
7003,-103,381.22
7004,-107,365.802
7005,-107,365.802
7006,-106,485.302
7007,-106,485.302
7008,-105,420.418
7009,-105,420.418
7010,-113,262.947
7011,-113,262.947
7012,-105,199.58100000000002
7013,-105,199.58100000000002
7014,-93,199.17499999999998
7015,-93,199.17499999999998
7016,-94,590.957
7017,-94,590.957
7018,-92,386.515
7019,-99,435.196
7020,-88,135.379
7021,-111,345.861
7022,-111,345.861
7023,-108,540.683
7024,-108,540.683
7025,-106,332.55
7026,-106,426.37399999999997
7027,-106,426.37399999999997
7028,-101,373.159
7029,-99,238.11499999999998
7030,-99,238.11499999999998
7031,-104,567.5120000000001
7032,-104,567.5120000000001
7033,-106,519.424
7034,-106,519.424
7035,-103,643.225
7036,-103,643.225
7037,-112,413.601
7038,-112,413.601
7039,-103,381.947
7040,-103,381.947
7041,-101,370.94300000000004
7042,-101,370.94300000000004
7043,-107,557.852
7044,-107,557.852
7045,-93,475.95300000000003
7046,-93,475.95300000000003
7047,-99,248.779
7048,-92,109.972
7049,-109,274.356
7050,-109,274.356
7051,-90,194.79399999999998
7052,-110,137.83200000000002
7053,-110,137.83200000000002
7054,-104,518.3050000000001
7055,-104,518.3050000000001
7056,-109,395.849
7057,-102,435.799
7058,-102,435.799
7059,-102,241.237
7060,-102,241.237
7061,-99,586.309
7062,-99,586.309
7063,-103,356.68100000000004
7064,-103,356.68100000000004
7065,-100,469.86899999999997
7066,-100,469.86899999999997
7067,-102,307.244
7068,-86,65.956
7069,-86,65.956
7070,-111,261.198
7071,-111,261.198
7072,-108,322.84000000000003
7073,-108,322.84000000000003
7074,-108,349.837
7075,-108,349.837
7076,-103,153.189
7077,-103,153.189
7078,-95,228.667
7079,-95,228.667
7080,-91,399.243
7081,-102,428.077
7082,-102,428.077
7083,-103,233.167
7084,-103,233.167
7085,-102,345.603
7086,-102,345.603
7087,-110,633.974
7088,-110,633.974
7089,-106,571.763
7090,-106,571.763
7091,-106,287.04600000000005
7092,-106,287.04600000000005
7093,-107,344.86699999999996
7094,-107,344.86699999999996
7095,-112,544.702
7096,-112,544.702
7097,-105,480.241
7098,-105,480.241
7099,-101,498.053
7100,-101,498.053
7101,-102,321.23600000000005
7102,-89,52.021
7103,-89,52.021
7104,-96,325.52500000000003
7105,-96,325.52500000000003
7106,-99,358.231
7107,-99,358.231
7108,-101,159.14000000000001
7109,-101,159.14000000000001
7110,-95,212.394
7111,-95,212.394
7112,-102,412.43800000000005
7113,-97,580.3960000000001
7114,-106,367.077
7115,-106,367.077
7116,-99,240.23
7117,-99,240.23
7118,-106,365.26
7119,-106,365.26
7120,-96,216.32199999999997
7121,-96,216.32199999999997
7122,-99,325.473
7123,-99,325.473
7124,-106,525.0160000000001
7125,-106,525.0160000000001
7126,-105,279.906
7127,-105,279.906
7128,-109,472.498
7129,-109,472.498
7130,-106,319.72499999999997
7131,-106,319.72499999999997
7132,-105,504.092
7133,-105,504.092
7134,-102,510.857
7135,-102,510.857
7136,-105,437.699
7137,-105,437.699
7138,-99,25.459
7139,-99,25.459
7140,-96,330.064
7141,-96,330.064
7142,-100,374.114
7143,-100,374.114
7144,-95,233.58499999999998
7145,-95,233.58499999999998
7146,-105,440.919
7147,-107,337.291
7148,-107,337.291
7149,-96,171.35
7150,-92,213.303
7151,-92,213.303
7152,-106,355.28
7153,-106,355.28
7154,-108,440.162
7155,-108,440.162
7156,-109,207.883
7157,-109,207.883
7158,-105,518.688
7159,-99,526.298
7160,-99,526.298
7161,-99,277.02
7162,-99,277.02
7163,-108,127.377
7164,-108,424.392
7165,-108,424.392
7166,-104,519.4100000000001
7167,-104,519.4100000000001
7168,-108,441.044
7169,-108,441.044
7170,-106,365.683
7171,-98,18.093999999999998
7172,-98,18.093999999999998
7173,-95,334.275
7174,-95,334.275
7175,-98,384.65
7176,-98,384.65
7177,-97,247.384
7178,-97,247.384
7179,-108,458.11400000000003
7180,-96,611.546
7181,-96,611.546
7182,-100,319.445
7183,-100,319.445
7184,-97,174.944
7185,-90,197.58100000000002
7186,-107,424.512
7187,-107,424.512
7188,-94,401.577
7189,-94,401.577
7190,-98,314.08399999999995
7191,-98,314.08399999999995
7192,-106,305.21500000000003
7193,-106,305.21500000000003
7194,-94,188.028
7195,-94,188.028
7196,-110,383.307
7197,-110,383.307
7198,-105,461.279
7199,-105,461.279
7200,-103,341.455
7201,-103,341.455
7202,-98,74.807
7203,-98,74.807
7204,-101,430.239
7205,-101,430.239
7206,-100,305.574
7207,-100,305.574
7208,-88,143.412
7209,-88,143.412
7210,-103,340.292
7211,-103,340.292
7212,-94,370.48199999999997
7213,-94,370.48199999999997
7214,-96,277.983
7215,-96,277.983
7216,-99,498.671
7217,-99,498.671
7218,-108,568.86
7219,-108,568.86
7220,-90,278.615
7221,-90,278.615
7222,-103,138.737
7223,-111,422.26000000000005
7224,-111,422.26000000000005
7225,-103,578.483
7226,-103,578.483
7227,-101,556.608
7228,-101,556.608
7229,-102,358.512
7230,-102,358.512
7231,-104,245.691
7232,-104,245.691
7233,-107,661.793
7234,-107,661.793
7235,-93,353.737
7236,-93,353.737
7237,-90,192.523
7238,-90,192.523
7239,-95,259.058
7240,-95,259.058
7241,-91,489.65
7242,-91,489.65
7243,-106,322.303
7244,-106,322.303
7245,-103,543.042
7246,-103,543.042
7247,-96,407.07
7248,-96,407.07
7249,-91,294.352
7250,-91,294.352
7251,-104,148.751
7252,-104,148.751
7253,-110,334.367
7254,-105,173.731
7255,-103,430.031
7256,-103,430.031
7257,-108,216.803
7258,-108,216.803
7259,-109,632.019
7260,-109,632.019
7261,-100,594.091
7262,-100,594.091
7263,-110,379.105
7264,-110,379.105
7265,-100,487.978
7266,-100,487.978
7267,-104,136.161
7268,-104,136.161
7269,-109,389.312
7270,-109,389.312
7271,-102,475.062
7272,-102,475.062
7273,-104,299.65999999999997
7274,-104,299.65999999999997
7275,-102,359.985
7276,-102,359.985
7277,-111,586.268
7278,-92,193.86
7279,-92,193.86
7280,-98,244.283
7281,-90,113.929
7282,-90,113.929
7283,-104,343.83799999999997
7284,-104,343.83799999999997
7285,-100,321.049
7286,-100,321.049
7287,-109,559.701
7288,-89,199.55200000000002
7289,-89,199.55200000000002
7290,-94,255.652
7291,-94,255.652
7292,-104,298.15599999999995
7293,-104,298.15599999999995
7294,-101,534.166
7295,-101,534.166
7296,-108,386.25100000000003
7297,-108,386.25100000000003
7298,-96,304.24
7299,-96,304.24
7300,-102,125.12100000000001
7301,-102,125.12100000000001
7302,-103,191.803
7303,-103,435.851
7304,-103,435.851
7305,-99,205.819
7306,-99,205.819
7307,-102,610.0
7308,-103,500.33700000000005
7309,-103,500.33700000000005
7310,-106,493.86
7311,-106,493.86
7312,-104,382.28200000000004
7313,-104,382.28200000000004
7314,-107,727.318
7315,-107,727.318
7316,-88,172.25199999999998
7317,-88,172.25199999999998
7318,-105,262.583
7319,-84,110.36
7320,-84,110.36
7321,-103,348.117
7322,-103,348.117
7323,-102,304.76
7324,-102,304.76
7325,-90,349.678
7326,-90,349.678
7327,-91,210.925
7328,-91,210.925
7329,-94,255.503
7330,-94,255.503
7331,-93,486.85299999999995
7332,-102,269.522
7333,-102,269.522
7334,-101,524.1289999999999
7335,-101,524.1289999999999
7336,-94,362.365
7337,-94,362.365
7338,-97,318.966
7339,-97,318.966
7340,-104,97.21499999999999
7341,-104,97.21499999999999
7342,-102,445.321
7343,-102,445.321
7344,-96,195.27700000000002
7345,-96,195.27700000000002
7346,-104,629.336
7347,-104,629.336
7348,-102,517.0310000000001
7349,-102,517.0310000000001
7350,-105,516.672
7351,-105,516.672
7352,-101,409.178
7353,-101,409.178
7354,-85,148.124
7355,-90,114.138
7356,-100,354.777
7357,-100,354.777
7358,-97,287.449
7359,-97,287.449
7360,-95,346.342
7361,-95,346.342
7362,-90,227.804
7363,-90,227.804
7364,-103,264.985
7365,-103,264.985
7366,-94,483.89799999999997
7367,-94,483.89799999999997
7368,-100,233.376
7369,-100,233.376
7370,-102,508.92
7371,-89,334.961
7372,-89,334.961
7373,-106,345.218
7374,-106,345.218
7375,-94,60.259
7376,-94,60.259
7377,-111,464.66200000000003
7378,-111,464.66200000000003
7379,-101,377.996
7380,-105,653.2829999999999
7381,-105,653.2829999999999
7382,-101,544.52
7383,-101,544.52
7384,-108,545.6339999999999
7385,-108,545.6339999999999
7386,-108,444.03700000000003
7387,-108,444.03700000000003
7388,-79,123.501
7389,-79,123.501
7390,-90,133.934
7391,-103,363.259
7392,-103,363.259
7393,-100,271.75100000000003
7394,-100,271.75100000000003
7395,-96,341.55600000000004
7396,-94,485.483
7397,-91,184.762
7398,-91,184.762
7399,-92,260.898
7400,-92,260.898
7401,-98,492.15999999999997
7402,-98,492.15999999999997
7403,-91,300.891
7404,-91,300.891
7405,-74,30.583
7406,-103,219.471
7407,-107,305.36600000000004
7408,-107,496.58000000000004
7409,-107,496.58000000000004
7410,-91,181.439
7411,-91,181.439
7412,-100,354.69800000000004
7413,-105,690.079
7414,-105,690.079
7415,-108,586.2570000000001
7416,-108,586.2570000000001
7417,-103,589.25
7418,-103,589.25
7419,-108,495.174
7420,-108,495.174
7421,-107,837.755
7422,-107,837.755
7423,-78,106.352
7424,-78,106.352
7425,-106,361.68
7426,-100,174.75
7427,-100,174.75
7428,-101,382.444
7429,-101,382.444
7430,-102,258.684
7431,-102,258.684
7432,-107,690.5360000000001
7433,-91,342.908
7434,-91,342.908
7435,-91,150.53
7436,-91,150.53
7437,-97,292.662
7438,-97,292.662
7439,-99,483.442
7440,-99,483.442
7441,-94,279.211
7442,-94,279.211
7443,-84,59.103
7444,-84,59.103
7445,-97,193.659
7446,-97,193.659
7447,-111,524.916
7448,-111,524.916
7449,-89,192.51299999999998
7450,-89,192.51299999999998
7451,-95,342.105
7452,-95,342.105
7453,-108,721.306
7454,-108,721.306
7455,-109,621.094
7456,-109,621.094
7457,-103,625.541
7458,-103,625.541
7459,-108,536.728
7460,-108,536.728
7461,-99,402.994
7462,-99,402.994
7463,-100,256.97700000000003
7464,-100,256.97700000000003
7465,-93,350.85699999999997
7466,-93,350.85699999999997
7467,-105,312.24
7468,-94,491.661
7469,-94,491.661
7470,-98,317.536
7471,-98,317.536
7472,-96,478.989
7473,-96,478.989
7474,-95,267.895
7475,-95,267.895
7476,-106,89.113
7477,-106,89.113
7478,-92,179.146
7479,-92,179.146
7480,-108,547.615
7481,-108,547.615
7482,-96,335.803
7483,-96,335.803
7484,-107,744.544
7485,-107,744.544
7486,-109,647.8159999999999
7487,-109,647.8159999999999
7488,-101,652.372
7489,-101,652.372
7490,-110,567.194
7491,-110,567.194
7492,-100,419.889
7493,-100,419.889
7494,-100,261.519
7495,-100,261.519
7496,-106,759.7420000000001
7497,-91,498.055
7498,-96,130.615
7499,-96,130.615
7500,-90,206.027
7501,-90,206.027
7502,-91,359.52099999999996
7503,-91,359.52099999999996
7504,-107,333.444
7505,-107,333.444
7506,-98,339.711
7507,-98,339.711
7508,-90,260.73600000000005
7509,-90,260.73600000000005
7510,-91,171.724
7511,-91,171.724
7512,-108,670.1510000000001
7513,-108,670.1510000000001
7514,-105,675.491
7515,-105,675.491
7516,-101,435.901
7517,-101,435.901
7518,-89,118.10900000000001
7519,-89,118.10900000000001
7520,-97,477.65200000000004
7521,-97,477.65200000000004
7522,-112,473.12
7523,-112,473.12
7524,-107,115.636
7525,-107,115.636
7526,-90,221.01299999999998
7527,-90,221.01299999999998
7528,-93,333.638
7529,-107,764.88
7530,-107,764.88
7531,-108,454.151
7532,-98,267.807
7533,-91,369.454
7534,-91,369.454
7535,-105,352.076
7536,-105,352.076
7537,-92,505.59200000000004
7538,-92,505.59200000000004
7539,-94,478.947
7540,-85,255.122
7541,-85,255.122
7542,-87,168.96
7543,-87,168.96
7544,-94,250.163
7545,-94,250.163
7546,-93,335.063
7547,-93,335.063
7548,-107,799.001
7549,-107,799.001
7550,-103,713.894
7551,-103,713.894
7552,-108,495.207
7553,-100,464.395
7554,-100,464.395
7555,-98,283.582
7556,-98,283.582
7557,-97,389.376
7558,-97,389.376
7559,-91,520.8439999999999
7560,-91,520.8439999999999
7561,-82,110.286
7562,-82,110.286
7563,-100,377.446
7564,-97,480.49399999999997
7565,-97,480.49399999999997
7566,-99,255.378
7567,-99,255.378
7568,-93,178.318
7569,-93,178.318
7570,-88,171.107
7571,-88,171.107
7572,-107,469.76
7573,-87,263.535
