Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636528.5217934941,500407.55497566244,636652.4688090117,500400.22879706754,124.16334220908568
636193.7500930349,500531.8449734606,636082.0784317672,499996.9686719359,546.4093866900868
636514.5960905893,500405.44769949256,636537.9105547818,500411.74128628266,24.148984973851114
636710.6239663861,500349.5701068697,636746.8443775688,500325.1886043906,43.662064190593945
636532.2672792212,500407.7603617279,636157.0350092482,500531.3250865659,395.05379083538145
636247.7508880738,500498.62906934123,636320.7139582257,500501.5987906515,73.02348150181585
636903.9487496233,500283.5111094719,636723.5739086606,500391.61946847243,210.29146568062814
636838.0862839808,500338.7020560569,636773.1273991957,500374.3341434698,74.08982633211184
636516.5332635243,500414.9400638619,636839.9902490766,500357.10197687685,328.5873792595972
635785.6366080275,500585.7830362892,636839.9902490766,500357.10197687685,1078.868215922363
636396.6224335465,500476.5826463505,636394.8971513397,500488.86792416335,12.405831275337531
636275.1858223958,500496.1920809871,636234.5318491803,500501.11493572476,40.9509467164579
636334.9982936417,500482.10249994777,636149.5376036967,500517.17241990654,188.74736236779844
636375.7542279272,500460.7608961773,636142.5185780074,500516.44040391775,239.7896494341325
636240.9855656987,500502.07688578434,636236.406757174,500504.0375274938,4.980923952366713
636712.2362909175,500392.87054250157,636799.6111115392,500338.7947442043,102.75481127497423
636237.2013818747,500519.36300106655,636839.9902490766,500357.10197687685,624.2459918923217
636855.0181789193,500302.8309879663,636755.2057198791,500370.33020151174,120.49344716166243
636329.170278503,500479.4511719701,636232.2282903508,500492.9158762987,97.87260765689584
636587.7493521359,500423.02639831405,636556.5264481616,500418.9866734481,31.483155966074094
635888.6709433575,500580.8172959294,635954.877465389,500585.43273055897,66.36720422257605
636715.2389093749,500392.27469004656,636752.3113691562,500341.4563107219,62.903695848690134
636334.858013659,500482.2220608294,636255.3184620749,500482.20503181114,79.53955340708006
636314.4649783893,500479.42455043143,636316.0455633313,500462.7746409259,16.724764132877922
636888.5992740588,500292.171162772,635902.07236107,500585.73081826186,1029.2777182969921
636076.8284664694,500540.2180445829,636839.9902490766,500357.10197687685,784.8231652317248
636372.5028600664,500474.7222753243,636294.008135117,500500.9067384595,82.74689090566307
636383.7545222198,500458.30174418545,636839.9902490766,500357.10197687685,467.32476005870024
635891.1133675463,500595.0199223095,636839.9902490766,500357.10197687685,978.2496026380561
636688.1379271287,500394.229130268,636054.1366924288,500568.6947776523,657.5681164093659
636265.838257669,500493.80570853665,636262.2692279252,500495.1117835409,3.8005006550204095
636383.0004296268,500458.31774539227,636730.8700618739,500386.52122605685,355.2013812310409
636565.2720778028,500412.5446754199,636083.6304950162,500545.13039936346,499.5573925614422
636247.7522045972,500498.6370378912,636335.001927749,500524.9074584082,91.11887391866277
636877.0962822754,500300.8411160683,636819.5139892702,500336.697789255,67.83377830958635
636191.4785488072,500528.79845379817,636157.3172653011,500520.29790153564,35.203020886719244
636845.3957003064,500318.12548963417,636839.9902490766,500357.10197687685,39.34952935901344
636115.0293057226,500542.8801526192,635957.5994133949,500568.2353053019,159.45863026457317
636375.6931323871,500460.7852826641,636097.6364818348,500572.0472663426,299.49078437983405
