Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636492.9935486655,500483.54422350484,636511.167457113,500445.406931782,42.24623022482694
636432.2487338149,500536.7962410725,636314.5580147128,500537.8016109824,117.69501319698861
636455.7913459598,500347.60827631265,636446.7590516962,500365.24534999975,19.815365449784736
636308.2522542925,500361.65311230416,636294.4286106091,500307.35446822026,56.030669048603386
636349.7794427988,500239.57389451703,636256.5570643158,500398.19288536353,183.9847714002392
636518.0510444883,500529.5225382616,636535.6631972024,500461.6685929796,70.10239520555074
636513.9716223924,500492.3036518282,636508.5488053336,500392.41416657786,100.03657435374565
636221.1683054954,500306.39382621914,636236.7507378856,500338.66827189166,35.839252819545166
636201.7355441678,500499.11170065484,636310.5125189142,500501.16478020896,108.79634814932481
636394.7842013421,500678.9063795361,636395.7979148976,500637.97357290564,40.94535717047494
636654.0416389899,500558.4113954537,636506.276700171,500413.2879550003,207.111781686132
636248.0820386761,500347.67674777843,636283.6886718946,500307.51749579934,53.67120129710613
636465.0018927825,500393.17504031677,636530.7968606184,500433.93669571076,77.3982580100058
636376.6785534266,500289.6536685979,636343.6769602902,500275.129887506,36.05614187278153
636504.6112412297,500642.7756787861,636392.3779662068,500584.7431368292,126.34905598522433
636380.6630204201,500446.37082602124,636387.1103597336,500441.3029756226,8.200688500727956
636348.6117598978,500510.84592975,636382.1999085456,500498.99189064826,35.618562191820736
636206.3566271982,500389.6821996478,636328.39683637,500303.6721746059,149.303506530884
636457.1470828187,500454.3204826755,636441.0347759433,500345.94228985766,109.56933472149291
636509.6357708423,500485.864872464,636529.2563964218,500520.9174419154,40.17028221553229
636312.499508434,500367.8292794544,636332.7769926586,500341.12707217224,33.52885682843171
636490.1319426353,500496.83214804635,636531.862646507,500470.8773118343,49.14371952163497
636322.0233795778,500365.0371419324,636293.0246557251,500329.0678034683,46.20302257026
636399.1708631102,500550.9505481226,636327.0430967814,500524.5802711364,76.79717562461363
636231.1607144887,500292.99887977476,636282.4742733071,500326.0895252066,61.05794079157105
636424.4842125297,500374.5204937818,636415.4902594445,500391.7089721832,19.39935519174126
636339.574009521,500527.5620104096,636371.8134771686,500493.123836732,47.173838941124366
636296.9594882595,500402.7896974697,636426.7430767128,500387.7813402998,130.64850024687215
636357.0406168664,500241.83193921077,636279.7278120456,500343.2468939763,127.52357758217661
636520.7402026162,500497.4701164121,636450.3568991686,500427.58070629905,99.18840179249663
636211.6938062881,500400.0594397576,636206.5958463589,500387.37759102276,13.668155792673536
636294.6460799872,500404.0053765933,636282.9499661345,500388.6597462083,19.294751907418284
636276.128272933,500592.6624042304,636276.1106557762,500585.05506480386,7.607359825497026
636493.5904714433,500239.5063242138,636458.3218289153,500378.6859559613,143.57871373964446
636417.1792939282,500312.8349473909,636411.0907423067,500356.13825105794,43.729241581910735
636338.6167559943,500382.44669486175,636409.741397438,500329.8263772484,88.47379525163457
636218.6529928481,500360.60089641786,636217.0347749491,500352.696833605,8.06801326958661
636336.699831313,500496.1516912024,636325.882487199,500502.3848692273,12.484688300853701
636142.5378684145,500281.64761232206,636257.8118352382,500442.1122280081,197.5777829477318
636263.8565396997,500451.78373866016,636322.2991623904,500339.921667543,126.20880754363363
636468.9084496029,500513.19987339055,636424.8867297034,500503.96853817557,44.97921045061645
636308.9303895335,500646.2640334293,636249.6078907715,500501.6701203708,156.28998225397365
636583.8265910798,500509.21329914685,636466.4777858388,500421.30123185675,146.62630618931468
636496.3718965305,500366.73862926976,636444.9524109182,500340.72784708993,57.62399057893152
636331.1166744712,500364.36998098117,636411.4697261626,500400.76240030956,88.21009636486822
636474.7386499739,500375.0041688093,636445.567862387,500397.9973813758,37.14327223826563
636318.3636074092,500362.8257428917,636369.6783501954,500458.5630840569,108.62247152683157
636298.656365838,500663.3175686626,636389.9283664518,500633.0994672007,96.14422370582137
