Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636928.9178159572,500181.6962382508,636942.0219983913,500096.72663375863,85.97414311770287
636787.4650501258,500567.88140908,636760.6437076576,500482.8316684794,89.17871263942284
636251.4170258034,500448.75155378156,636292.7456634986,500448.1346149998,41.33324215699644
636203.7844513187,500352.6800349809,636196.6437977084,500351.618617592,7.2191094225501296
636709.7872614895,500343.0515462902,636755.9430354154,500295.50510311394,66.26476986610201
637118.5725623101,500811.52436143154,637004.8491789788,500868.15625764127,127.04400648843017
636731.8533529333,500466.13192239293,636769.6059064916,500451.09828820714,40.6357657366818
636598.8845707263,500708.4117033728,636569.9905681934,500659.3334761389,56.952047994742536
637014.6566622928,501020.8493025496,637022.4086703494,501032.3131483748,13.83883629548288
636459.921027332,500349.5770815224,636501.6037208134,500279.6523683876,81.40585017581591
636838.3019648505,500088.8613008392,636790.664535041,500239.37162951357,157.86919825132856
636706.8449693744,500459.3535849683,636552.8448364083,500396.67367163824,166.2672922995905
636278.3361594001,500511.01536399574,636294.6745718756,500485.5794898197,30.23123248099634
636638.1495960368,500707.56144413137,636795.1826557291,500722.81270984793,157.77193331610474
636467.087342866,500745.6316084977,636548.9928421336,500791.77818442544,94.01072960111001
636933.4214572246,500183.8622103599,636801.8499930676,500214.729056063,135.14367297101703
636162.49398084,500326.1404635238,636156.4579075368,500394.89709346765,69.02107172564625
636199.9218058587,500357.79774566396,636285.7860362054,500394.66750884755,93.44541449548554
636841.348706259,500706.8690683375,636953.3648042815,500643.1470750819,128.87241225586166
636376.2593361532,500949.0259335101,636453.4855293905,500828.0386372149,143.53330898000584
637179.376868108,500624.97898740694,637093.2960239919,500807.9850893967,202.24031519269658
636338.624275015,500607.69813244423,636198.2528455716,500718.8309266337,179.03808574804629
636763.8795086967,500885.8791487509,636798.004202758,500853.5510084921,47.00641868260834
636314.2268439768,500704.1089133611,636271.257485914,500785.3900931707,91.94017578600662
636772.3690549434,500567.23586372763,636700.170509106,500481.0341173592,112.44274586653529
636779.5577771259,501039.6574332237,637020.0254330707,500729.1001425743,392.7728660830722
636279.4618128501,500726.1592376576,636232.2863825522,500666.2682510243,76.23943535795014
636785.3124660555,500234.87983835797,636746.4248378817,500230.85802439315,39.09504588246092
636363.8691089958,500874.1516880853,636584.4678486198,500818.41086777276,227.5320702073022
636385.2855603874,500905.92885415803,636440.0372876823,500878.26930215606,61.34168614182717
636228.5939226617,500737.4611531127,636532.0565187921,500793.3534993041,308.5668511245742
637159.9516823272,500338.1815830452,637114.0698402862,500302.9399357064,57.854275003963956
636851.8024378024,500098.5867998999,636809.8943079197,500130.74957455805,52.827411672195666
636896.3034197468,500836.5068487836,636839.5363512654,500746.53648135194,106.38217463353001
637111.1274441066,500138.102597052,636907.7005916897,500110.5779937805,205.2805106909072
636966.3810596035,500490.4477870146,636972.5965549038,500506.9099101225,17.596416653618938
636662.3158629155,500579.466207769,636648.9119108891,500391.2679655815,188.6749699679072
636607.2030598323,500790.2748056122,636554.8601322811,500741.0779107758,71.83395106899312
636242.6720965328,500350.1964504182,636341.5985255183,500211.6889003694,170.20804849465344
636162.6267747394,500381.2163392665,636207.5390305987,500413.8565812709,55.52023166813007
636881.2240213617,500158.0698923631,636847.6186319573,500292.04509072733,138.12558044675703
636808.3408532131,500354.90190076764,636861.6542305935,500389.4098546022,63.50681133192703
636691.8140388874,500754.9446766973,636799.7000084309,500719.9729027868,113.41255395583262
636344.3362246049,500519.9042014589,636274.4566317094,500288.7528037538,241.48317987854372
636983.1348105422,500226.7704363173,637060.541176509,500140.34022391494,116.02554506702549
636737.6420532045,500697.81231356564,636792.5565788087,500758.95916720334,82.18602577158853
637093.3874089734,500795.7546881824,637127.637704994,500797.5333579212,34.29644943042509
637087.2473944721,500684.3117315599,636969.7289893208,500736.22710784164,128.4748296118037
636749.6458733368,500411.1634820025,636792.1042275238,500398.32906885556,44.35576626654497
636789.448030722,500695.85791813437,636798.9696936248,500483.0819614083,212.98889601366685
636155.1192169792,500399.1965182141,636195.5252045281,500372.78680599487,48.27128265650324
637147.6751446737,500265.3620344057,636997.0827466024,500431.0434369936,223.89371925171773
636610.4110536058,500739.1198935526,636614.3894624193,500777.03161993204,38.119899445761824
636380.0908327891,500799.3730296357,636612.5490908457,500700.37129471137,252.66219593909466
636508.8884930395,500561.5885936923,636442.868439939,500573.8852230258,67.15545029529628
636238.7965190596,500757.22006223956,636324.4464549726,500660.45787962235,129.22395871801095
636440.8837189614,500509.8591485395,636509.5252674996,500526.2235833539,70.56526704067721
636475.6270080777,500550.848049042,636461.1059494229,500552.89973513817,14.665284187232515
636168.3605520056,500264.11405809014,636158.4944560812,500311.78026445,48.67655572789171
637167.9666762897,500392.2976549724,637074.907990987,500277.85801874194,147.500336443126
636551.3735550063,500257.02034034254,636386.5300407546,500285.26756019116,167.2461946354687
636900.8917923317,500107.7209296379,636949.6050018654,500120.6890631828,50.409813238236815
636245.9007606467,500295.6149300955,636172.0673438986,500367.5140576742,103.05754691082822
