Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636383.379207224,500594.37082376244,636406.6423419897,500599.2667618728,23.772750137632453
636302.767373777,500430.0174491321,636278.9214951759,500405.84596780885,33.95418141580766
636293.8120288046,500309.31913618866,636369.6722241552,500254.7077477914,93.47284622447415
636388.7955730591,500274.26752517704,636351.8051494751,500328.2508827973,65.44076968435053
636460.8609815334,500625.648318239,636452.533183608,500692.7909863909,67.65715117295751
636387.8564008173,500268.4176317371,636433.0508420405,500308.8779413379,60.65949365488892
636553.0868228981,500495.4712263009,636488.870053489,500412.69552668545,104.76454514852678
636449.0543788269,500523.21999156603,636432.3330394104,500595.6994227184,74.38327185629647
636307.2510801094,500705.1711436489,636297.5259748237,500660.03603389056,46.170941139590326
636349.1893967725,500551.5494646872,636285.1234223463,500452.5354918326,117.93309925390383
636557.545593555,500619.5457742805,636512.685702045,500608.70390912244,46.15144533374079
636516.3962424778,500506.719320046,636485.7225356601,500482.82251905114,38.88358763958332
636243.7627867343,500504.0848783286,636232.5104441287,500521.13721115905,20.43030271616759
636602.565306528,500168.0530001203,636567.4939652996,500358.58684907353,193.73473248879455
636536.3696964453,500409.87477831385,636539.4865253638,500391.8321177914,18.309894080394905
636295.1530436686,500641.7854261054,636353.1720301799,500538.85125404724,118.15941169914566
636527.7482433923,500183.5806921948,636428.9614880212,500334.76648015867,180.5989078566352
636517.914285379,500212.3078375018,636394.1956086212,500280.66006070736,141.34474661562257
636444.2365503133,500593.2188958692,636377.3503953279,500615.8107827711,70.59852039893501
636303.8625316807,500687.8689322467,636297.0986660192,500639.96329603146,48.38077986012724
636312.4903858855,500367.8523243484,636339.100786276,500274.0380889949,97.5152509298289
636248.0940065696,500347.6887638788,636336.3054216697,500288.9096599679,106.00111702495545
636509.670981552,500485.87170417607,636537.0641334074,500498.95361717045,30.356567924720153
636504.6014955888,500642.74316064944,636583.2196180711,500627.7972706043,80.02617579196854
636218.6308965351,500360.5622871639,636232.8887380268,500333.5910124065,30.507961355074293
636320.8403080985,500437.3972639396,636305.206934075,500455.3339033439,23.79339018460981
636216.4796284038,500488.82164526416,636292.8243786175,500540.9111765905,92.42207614516668
636287.4514937785,500385.5363340005,636222.874258366,500427.0650907144,76.77797189119858
636278.5696719119,500428.46844554297,636325.7150969454,500381.6724967515,66.42704212056624
636171.8750559521,500275.8651675266,636198.7751864147,500316.9370191854,49.09698582996868
636260.4512075979,500268.1942229754,636163.8779600698,500298.1560363299,101.1143036251815
636194.4478330956,500297.8035410203,636248.0523319588,500298.78447821515,53.61347345730539
636457.1430338486,500454.3593764229,636460.0073452457,500378.1246992989,76.28846751627499
636517.6680100228,500544.068650287,636475.494947889,500449.3348497804,103.69696296499085
636418.9924839704,500546.35262022866,636407.7288777082,500609.4192004289,64.06451720086233
636201.7529649436,500499.1522295719,636348.0624765098,500485.4369387394,146.95095228461778
636196.1215974187,500502.9697272429,636195.0326989506,500513.27171980235,10.359379835146731
636312.4411717902,500379.24887402233,636357.8712518226,500357.782068755,50.24655112670545
636465.0175041731,500393.1304228723,636524.0012459334,500349.4704390466,73.38443962925854
636231.8576277834,500433.5592318011,636361.0698622805,500509.41586021904,149.83333947645855
636263.8835516854,500451.80669329263,636352.4310248299,500360.27517359355,127.35255827307604
636408.5558152484,500285.8422055655,636419.1510056781,500330.474885314,45.873022156558385
636488.2219643987,500473.88123580324,636496.1941316045,500422.15756026615,52.33444430796625
636281.8450813878,500275.2792898699,636317.0857277501,500356.974134688,88.97162933140622
636316.2590913203,500689.87502666854,636400.5827683833,500593.7766227379,127.84907411258091
636331.0759613917,500364.3846773953,636358.1129395411,500339.8033272595,36.54094911125782
636477.0771810055,500361.89501382806,636359.2675316334,500334.47269060113,120.95907281533277
636486.4464574971,500430.248990501,636562.4363073506,500385.68921362265,88.09103811520104
636384.894923174,500530.16754969564,636310.3796865102,500538.33962840046,74.96201281602183
