Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636314.1983881328,500704.08752716065,636150.9060880645,500871.87721660105,234.13191825144852
636310.6318694431,500702.36312355875,636502.5796028826,500632.20828928426,204.36641882815528
636306.4472036022,500700.05721988156,636401.6229553267,500894.53842881066,216.5210482674789
636297.3450802708,500704.2493741782,636594.9779451003,500970.3332181326,399.23167990551906
636296.4273543824,500707.59852879925,636511.3798615793,500564.95568996796,257.9758899976787
636294.6957166857,500708.68585373234,636384.1663783721,500789.12773314107,120.31581469369382
636285.7901317435,500723.93139032915,636352.4472664848,500644.674762562,103.56054585094411
636279.4963547285,500726.12280721596,636717.7430029984,500633.8146382446,447.86261596462197
636272.648389024,500736.48562718695,636262.8867731628,500761.3946156424,26.753445574250104
636656.3868229232,500533.97736610664,636534.6012898928,500470.57978935784,137.2988302685751
636657.3198680832,500549.06777092157,636596.961393173,500439.91440408875,124.73012059816351
636662.27134124,500579.4225372071,636658.3810653321,500540.41875441105,39.19731265074174
636665.0924652521,500597.6808943309,636741.3673201307,500689.63858794025,119.4741432306357
636677.2270827362,500668.948427028,636763.7280046183,500800.8333037254,157.721368837384
636687.4382241722,500730.4294507608,636723.6142308533,500782.1864707422,63.14659592362733
636691.7771192091,500754.94171615073,636700.8986947053,500769.5063328381,17.185202902033897
636697.7466278246,500784.27861322067,636672.1935352002,500881.89800691674,100.90840682649484
636709.9853801663,500822.6033022636,636718.4988029335,500615.471741171,207.30644458839262
636727.4134779428,500877.2662651453,637016.8745828965,500560.40229077917,429.17421815868056
636741.1258596948,500920.70688753057,636923.6131718635,500638.9387431455,335.70062003631125
636751.8349743126,500952.21401935787,636935.0116738641,500938.4183652252,183.69546355731387
636760.1549765615,500978.6372884621,636890.2483478171,501030.7764975525,140.15271088784792
636773.6826260587,501021.7182840964,637315.4405278203,500638.6304373445,663.5193459501429
636779.5915226847,501039.6764244069,637069.8541144363,500714.43046507007,435.93268544042763
636474.9990441687,500902.654090076,636761.9346582228,500774.1038179324,314.4156788087744
636363.9078768734,500874.152412712,636746.0853984575,500823.1577724484,385.564665574755
636337.9084424528,500720.4816598688,636554.5707280113,500515.9581698645,297.9469817719
636151.6086101285,500282.83634555055,636252.9978313133,500512.3798272129,250.93820782440827
636167.1844305274,500277.69697243924,636308.1574673434,500414.21660604957,196.24221633028202
636183.0536374302,500272.94197077735,636161.3693198182,500413.70956242515,142.42796245337414
636217.9991363467,500261.8558015501,636533.3307372299,500171.3195099728,328.0713925475698
636233.3534247057,500259.4508835145,636286.3840439664,500309.9035771516,73.19645397433966
636242.6734068559,500275.0636447794,636673.5689668967,499958.3853973714,534.7486288381473
636242.5938096642,500274.8914748753,636522.8525789971,500202.1454107493,289.5461407682881
636246.2816440617,500294.1203333805,636373.3086228669,500412.5898590726,173.69767373827844
636251.8576633999,500308.2693850321,636457.9560584368,500267.736570835,210.04632218517347
636289.5016345149,500335.8631970625,636369.1407895095,500379.6376598879,90.87683205256103
636339.048066156,500375.1168759944,636847.0067175038,500389.814784739,508.1712506631239
636364.9542080581,500371.1037520179,636410.6532954877,500374.556710441,45.82935209859401
636406.4370276923,500378.81658233976,636723.5919893056,500231.3892838722,349.74573336830724
636427.7010373615,500388.4055393319,636704.0562357438,500575.3822426954,333.66522634761384
636429.9030095754,500385.75582248386,636570.8634382258,500216.2585765135,220.45216904542568
636431.509140091,500374.9234090397,636798.6178892325,500474.74629643024,380.4384872002166
636431.5334464004,500374.984812454,636526.668395595,500300.63250540657,120.74321563356557
636460.0579490962,500349.48709486856,636456.6588651007,500553.29644855706,203.83769627557137
636459.9345540673,500349.625089062,636575.6789573024,500279.28480946197,135.44194998023409
636469.9071827404,500366.7115257095,636662.4891031,500261.7904908309,219.30850327654272
636478.2439029452,500374.2193648041,636532.4923697123,500404.2399594855,62.00106653606034
636515.2127707311,500295.01939728163,636791.3990208394,500392.05889790226,292.73795351744405
