Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636150.4647229746,500397.6408068597,636141.4853211334,500336.6190035518,61.67892781474827
636167.3470420107,500417.1817740438,636163.224763092,500413.06076132157,5.828887487415199
636181.2474708675,500419.87988384534,636260.4657847714,500432.09522825864,80.15457502171608
636187.6787259161,500417.30400290526,636179.2704531823,500381.3071286456,36.96584919668782
636195.3756545808,500410.89571726084,636172.1413920481,500356.2778600955,59.35437032578943
636195.5079668284,500410.97985093476,636151.4485786164,500361.01512531424,66.61609036827056
636196.2877849434,500410.61990144785,636243.8091479953,500336.77522042126,87.81410400519138
636203.7423231325,500405.24044782924,636210.3420940768,500381.1171744994,25.009783938793944
636211.6938316633,500400.0594643485,636183.2640734931,500402.4328455816,28.52865380801986
636221.0896379268,500397.29169418116,636214.6459184375,500431.143902128,34.46002762232452
636229.9472324065,500395.18036652275,636224.893369773,500394.0461583363,5.179570998422699
636244.1610193629,500390.7978545331,636295.6755586307,500575.6469205131,191.89300391014626
636260.681423655,500384.45203868404,636138.9462470838,500314.0311339665,140.63625789977078
636260.6428998439,500384.5952725004,636155.2293921303,500262.2861181854,161.46682890842297
636262.08678118,500383.8706466883,636265.037137575,500309.82444013417,74.1049614257432
636268.281420101,500381.32274481765,636245.1809570419,500291.9339502708,92.32544602696045
636294.3586152395,500372.48751374404,636327.9433695676,500259.63654033316,117.74242193476422
636305.1128144515,500369.4360230937,636322.7972677721,500255.91215076344,114.89303494167534
636312.4994943189,500367.8292691401,636262.8132594241,500201.76147116313,173.34138416123986
636331.1167091453,500364.36998295295,636385.9462069967,500343.9616721048,58.504469797748996
636380.4739407224,500359.9247705348,636378.7815579266,500361.11024353746,2.0662782406424816
636392.7220642568,500359.9212876483,636402.1834620725,500419.3158783268,60.14345725420276
636394.6691289685,500360.46736626764,636440.4517958977,500451.29057077994,101.70991627678994
636433.7482370744,500369.5096313434,636480.8235879143,500349.2944148178,51.232251911128266
636474.153745027,500379.01369817683,636480.1762879622,500318.6654502909,60.64801766182453
636517.1527370417,500388.8708202112,636507.8571967194,500388.83806528157,9.295598031823026
636519.2279468629,500388.80398218485,636565.4929510485,500346.6372199697,62.59781504176491
636563.8362417386,500394.78555005486,636540.7284647019,500374.5662508049,30.704876188276817
636579.6406109838,500397.7247007729,636522.5657996477,500395.8589899712,57.10529717853716
636583.7952376205,500398.6398240137,636582.867668177,500390.4056839106,8.286220387484509
636629.4318197449,500409.80591730657,636411.3466045109,500471.0812386263,226.52996734755493
636656.5138716704,500459.30305263796,636447.5290705771,500396.740060654,218.14851604804144
636648.1451555273,500485.79543701926,636572.4324921705,500390.3451422682,121.8325332603687
636642.9030002006,500485.13044107513,636497.9303855144,500360.3849659591,191.25504587038665
636615.9673929657,500485.8070317583,636473.9528195979,500378.76424515253,177.83783965500993
636605.4638053566,500489.0358486166,636527.459174402,500379.1359299616,134.76911578973835
636603.5680263469,500492.126890906,636451.4646395817,500395.4900183459,180.20578626565066
636593.844078324,500507.50068360864,636449.2126691388,500322.4048154249,234.90152179500723
636583.8265703339,500509.2133415391,636522.1221061423,500281.2121011818,236.20331603436904
636573.4865276895,500511.4566509581,636461.7562657108,500273.97093968,262.45592868726334
636573.5647399817,500511.34097379603,636426.175667044,500326.23367096577,236.6183686498518
636567.3465221743,500517.0643201947,636407.8256754108,500322.15116982674,251.8690865082749
636533.8941895798,500547.7683713076,636433.6342462916,500443.35906849697,144.75275037644508
636526.6739920949,500553.7842715265,636427.6607416983,500426.844140214,160.98888375207426
636518.4735362951,500559.2092407741,636299.9714911394,500641.12872786366,233.35369314038203
636478.6538131719,500582.1421404456,636459.6547268218,500705.96242145915,125.26941874381731
636462.8025055182,500584.69104265305,636325.8635240893,500459.790345681,185.344189924782
636448.0675623717,500592.3307197782,636361.3499567076,500671.5858230193,117.4789960881817
636444.6031966953,500595.7685402791,636388.8012003255,500653.4995940161,80.29157716998591
636450.821329573,500621.4220012758,636128.4368236677,500808.25918523356,372.61226892989214
636457.4207370931,500649.9638829267,636482.4229594024,500690.4173854696,47.55625078153804
636462.822294965,500654.2209361833,636404.4938863039,500652.4367812952,58.3556892308751
636474.586104274,500664.6471668982,636401.5614423885,500592.31944742723,102.78083599276258
636397.3116677686,500647.2460128125,636286.4329891312,500590.5664292664,124.52572652805587
636383.4038894195,500594.39433267893,636340.218472709,500570.9795006667,49.1246839646293
636376.6088331552,500587.03771797824,636280.5180889554,500536.0178254082,108.79549879812244
636349.1495242139,500551.5674643203,636235.277917817,500406.3768706163,184.5184306336938
636316.6934008006,500500.5101175493,636354.9476903905,500454.4159334883,59.900454725145266
636305.8445434527,500479.3541098596,636313.1545221533,500325.89482575096,153.63328958186213
636308.717231427,500470.00214997673,636307.8228464767,500406.01973554597,63.98866525275656
636312.2419018758,500459.92091747036,636329.5627789339,500354.6699573915,106.66666480011584
636302.706158987,500443.5535630067,636323.4773562803,500345.0028570773,100.71585910958126
636296.42212402,500437.7258781516,636291.0106383477,500329.7791095043,108.08232528297181
636284.98944056,500431.2960464808,636275.3378392521,500325.61061960785,106.12522254926442
636278.5752144728,500428.51152364357,636323.1737516318,500351.3044763168,89.16253514585246
636276.3861397725,500419.3381035952,636265.3910393096,500390.13246057334,31.20675917985737
636277.5958236812,500380.19149124227,636227.6309471488,500318.72444358136,79.21292088447103
636279.2010878492,500373.95761533745,636270.3466231932,500313.0467503829,61.55107646379615
