Actual_UTMx,Actual_UTMy,Predicted_UTMx,Predicted_UTMy,Error
636512.3179524292,500542.7469046138,636540.7677581421,500528.5406931394,31.79949511481204
636604.7779964523,500250.01716606563,636524.152641942,500189.50319221267,100.80867433601095
636512.7672180468,500523.20572627964,636532.3996842196,500559.1259826662,40.935297078474754
636279.4963780834,500726.12277595734,636240.2037465622,500722.01036023727,39.5072506624971
636514.1824106664,500546.46618894767,636417.9961142687,500574.2620102366,100.12198208103025
636241.0667101925,500294.12980982754,636206.6165240232,500371.9607433418,85.11444964752008
636376.2356466849,500949.04267349304,636516.9345470261,500873.78121894447,159.56336389654666
636599.141528063,500834.6506385396,636555.38587607,500699.1108929571,142.42745421406505
636475.6140081525,500551.1090517535,636467.6557562392,500548.47373103956,8.383238561613515
636976.5126284757,500103.2804673522,636969.257848603,500114.02154955256,12.961584696199592
636261.5437835732,500499.9582646735,636273.6989662171,500504.63216429163,13.022818540829455
636203.7719677635,500352.64955943945,636208.3884625528,500350.0760407975,5.285359244137241
636279.0682443748,500398.2887690301,636265.3038834869,500389.3493319937,16.412530736634636
636431.533441529,500374.9848370085,636420.8285780645,500308.2785782522,67.55974436795327
636171.5667873343,500345.51304626436,636214.6886134498,500351.11877162603,43.48466447345
636611.5854926493,500682.80473382596,636572.4438286878,500755.1429945533,82.24897459992756
636586.378356529,500268.2226445151,636556.3921823837,500201.3243100428,73.31137561829686
636377.7225486618,500897.2681205619,636404.8479427543,500854.1787537939,50.91640730789784
636201.143856503,500454.08321682934,636199.6545071774,500359.3437030342,94.75121970481455
636330.8398853813,500677.63597567927,636323.1320703754,500695.4448043293,19.405277376319503
636851.7687136108,500098.60908607964,636805.2296706943,500138.4273587029,61.2484885550803
636605.1517489104,500690.9509396934,636550.171111081,500745.1834765357,77.22718814306565
636280.1206539595,500397.28945724794,636424.0871255151,500276.72450315463,187.78246214091243
636200.4618967529,500427.57473948225,636163.674867322,500396.29838531004,48.285565800354874
636396.6750063569,500933.1531571849,636399.4637685665,500849.55767725164,83.641983835468
636628.1483183517,500141.662389329,636642.3750548367,500210.1195883984,69.91986938946006
636267.596676026,500468.3215021484,636252.446258148,500442.0583779145,30.31974367316609
636427.7010135973,500388.4055361062,636457.4758302857,500280.51372572046,111.92489650269937
636899.0650514876,500166.55968229956,636894.6915685578,500228.6625185916,62.25664324758252
636643.2620246436,500624.09752942075,636777.6429491937,500486.5629085987,192.28625745905964
636157.6942406433,500396.5785930829,636159.4497455504,500378.75312968355,17.911698492337983
636429.9029840869,500385.7558283898,636462.6595796542,500294.87234978983,96.60642440122415
636521.8918818269,500583.57917649613,636572.1676728731,500569.0939311064,52.32090881591538
636240.9956484432,500294.16963849985,636184.9789091101,500355.8441513642,83.31638867936684
636424.4426145954,500920.09253181925,636470.5551424242,500749.5619619898,176.6551456061169
636502.9595587999,500196.00979131006,636490.8384377543,500307.49815944076,112.14534231900406
636445.5811120663,500884.54253115284,636394.2427707467,500829.8376912961,75.02162883592143
636620.3969942147,500178.21784333454,636654.4592343906,500148.05871116935,45.49515862988644
636431.5091033905,500374.923409624,636483.0700073214,500280.5071242322,107.57770104146455
